Timestamp,PM2.5_Ref,PM2.5_LCS,RH,Temp
04/12/21 0:00,57.095,116.5183333,85.5,17.70370371
23/01/21 4:00,64.72666667,156.341,66.1,15.5925926
22/04/21 11:00,16.4825,29.47933333,27.9,32.72222222
16/05/21 21:00,48.52,71.639,30.4,30.87037037
15/11/20 12:00,61.785,100.073,27.73333333,29.87037037
25/02/21 20:00,19.5275,53.43833333,45.73333333,24.0
03/03/21 17:00,22.8525,44.22366667,27.96666667,27.74074074
19/11/20 5:00,30.3075,114.595,73.83333333,14.88888889
31/12/21 3:00,75.2625,152.564,82.9,8.888888889
25/11/20 12:00,64.895,127.2576667,50.16666667,23.24074074
16/06/21 0:00,34.4925,59.91466667,57.43333333,30.46296297
13/05/21 14:00,15.44,31.77433333,49.7,28.51851852
19/11/20 7:00,37.735,124.413,73.1,15.24074074
20/11/20 7:00,52.88333333,159.91,73.46666667,13.33333333
09/04/21 15:00,34.6275,7.388666667,7.7,36.35185185
01/02/21 19:00,51.3525,167.2453333,51.93333333,16.87037037
28/03/21 10:00,41.75666667,62.416,25.9,35.92592593
07/12/20 3:00,53.745,145.7943333,73.16666667,14.94444444
06/12/20 17:00,50.59,119.8446667,53.2,22.40740741
19/06/21 11:00,16.16,33.72766667,41.13333333,38.03703704
20/06/21 19:00,14.8375,27.482,52.93333333,33.66666667
17/03/21 18:00,23.2875,46.52666667,39.63333333,28.22222222
19/02/21 16:00,47.63,155.4983333,44.5,26.55555556
07/05/21 23:00,14.80666667,35.958,52.9,25.44444445
27/09/21 21:00,26.1225,60.43966667,87.5,31.35185185
13/03/21 12:00,11.465,35.86633333,23.8,33.42592593
02/03/21 7:00,32.1425,67.90366667,55.6,18.07407407
07/11/21 3:00,38.385,96.99,77.46666667,16.7962963
01/07/21 22:00,82.935,35.21366667,49.76666667,34.44444444
27/12/20 19:00,58.1575,212.754,51.16666667,18.11111111
14/11/21 0:00,49.28,104.911,78.93333333,16.35185185
07/11/21 20:00,61.525,162.854,71.7,19.5
01/11/20 15:00,53.865,82.896,24.1,31.24074074
09/12/21 14:00,32.5225,55.43833333,31.9,29.66666667
11/03/21 0:00,14.175,86.66166667,62.16666667,20.38888889
09/02/21 23:00,121.0333333,214.9956667,72.63333333,17.03703704
31/10/20 9:00,66.265,95.48633333,36.46666667,28.74074074
06/12/20 12:00,35.6225,105.8906667,27.1,31.90740741
19/03/21 11:00,37.6275,72.08566667,24.6,34.46296296
17/12/21 20:00,64.0025,222.8236667,90.96666667,11.16666667
19/12/21 0:00,53.71,209.8156667,72.86666667,9.407407407
29/04/21 13:00,61.0875,36.14833333,10.83333333,45.51851852
17/10/20 23:00,68.51333333,100.171,61.4,23.16666667
01/02/21 14:00,72.91,105.608,31.63333333,24.24074074
08/12/21 6:00,38.51,85.79322581,81.96774194,12.81362007
08/06/21 12:00,98.31,26.02166667,28.9,41.25925926
30/09/21 10:00,11.7925,41.295,70.53333333,33.22222222
23/12/20 23:00,86.55333333,294.9066667,74.6,10.44444445
20/04/21 5:00,16.50333333,50.36066667,37.8,21.27777778
23/01/21 13:00,51.18,65.81733333,33.63333333,23.81481481
20/10/20 20:00,55.1425,76.466,45.63333333,22.87037037
22/07/21 5:00,12.565,15.03533333,80.53333333,28.98148148
19/10/20 8:00,37.96,75.98366667,36.83333333,33.16666667
29/03/21 22:00,66.4225,111.1603333,52.2,25.51851852
29/09/21 7:00,3.6875,18.492,63.9,30.57407407
10/12/20 6:00,31.86,91.92166667,72.16666667,14.44444444
07/12/21 1:00,31.01,47.875,78.46666667,13.38888889
26/01/21 23:00,65.03666667,190.5523333,73.13333333,11.11111111
21/06/21 2:00,16.6625,31.49666667,64.06666667,30.16666667
16/02/21 18:00,45.1725,90.11733333,43.26666667,22.68518519
25/07/21 3:00,14.8925,36.05333333,67.66666667,32.22222222
19/05/21 23:00,34.80666667,114.1833333,71.66666667,26.2962963
09/01/21 7:00,41.57,173.2826667,76.93333333,14.24074074
18/02/21 13:00,49.8625,86.74172414,24.44827586,31.76245211
30/05/21 18:00,27.925,29.94033333,39.43333333,36.40740741
04/03/21 4:00,48.3925,138.1406667,69.13333333,14.96296296
19/11/20 4:00,30.455,109.109,74.46666667,14.38888889
13/01/21 21:00,74.705,271.582,78.53333333,9.407407407
09/03/21 13:00,21.1875,48.268,20.7,36.37037037
02/11/20 1:00,67.8675,110.805,62.2,16.68518519
10/01/21 4:00,47.815,125.9916667,81.6,13.53703704
02/02/21 17:00,66.9725,122.7746667,45.56666667,22.25925926
16/04/21 11:00,44.655,61.48047619,13.9047619,41.21693122
18/11/20 20:00,49.0625,140.2876667,71.3,17.46296296
31/01/21 21:00,130.0825,335.2613333,74.4,13.35185185
10/04/21 19:00,26.9375,37.743,18.7,29.07407407
30/11/20 8:00,53.3275,153.758,57.86666667,20.03703704
09/04/21 10:00,53.1675,17.90866667,12.73333333,34.01851852
19/10/20 18:00,39.075,79.22833333,34.16666667,27.2037037
26/06/21 23:00,22.87,52.05633333,65.8,29.57407407
11/12/20 14:00,58.6275,50.677,25.4,32.5
06/03/21 11:00,35.1,43.247,20.43333333,32.40740741
26/09/21 16:00,10.735,40.399,62.56666667,34.96296296
15/01/21 20:00,101.345,402.4946667,77.66666667,14.05555556
07/06/21 7:00,19.205,29.89866667,43.43333333,33.77777778
18/11/21 23:00,64.005,166.284,81.3,16.42592593
15/07/21 23:00,33.02,65.652,73.7,31.94444445
15/05/21 2:00,32.775,48.6,48.7,26.66666667
28/05/21 3:00,41.59,52.69566667,55.13333333,32.46296296
01/05/21 1:00,82.2475,46.10724138,30.06896552,30.45977012
14/03/21 3:00,20.6325,93.45333333,68.93333333,17.33333333
16/05/21 10:00,36.775,51.24,23.46666667,38.79629629
27/11/20 10:00,31.73,42.92533333,34.56666667,28.11111111
28/05/21 20:00,54.465,46.97333333,41.36666667,35.85185185
14/11/21 7:00,25.13,81.985,82.03333333,15.38888889
05/11/20 23:00,77.45,105.505,59.8,16.7962963
03/07/21 9:00,22.9775,36.406,40.6,36.51851852
04/11/21 23:00,219.85,246.3726667,74.83333333,18.53703704
20/12/20 0:00,76.725,247.3246667,72.0,8.888888889
09/11/21 2:00,41.2075,84.00466667,74.16666667,17.22222222
08/12/20 16:00,67.5225,140.419,48.1,25.66666667
16/12/20 22:00,35.965,140.432,81.03333333,8.851851852
19/11/21 11:00,39.9375,78.18066667,30.63333333,31.44444445
12/12/21 6:00,39.59,98.66166667,81.7,11.62962963
19/12/20 10:00,42.155,77.83933333,36.83333333,20.12962963
21/03/21 13:00,27.89,41.039,25.26666667,32.83333333
29/09/21 19:00,12.4975,42.913,81.16666667,30.16666667
03/04/21 6:00,42.7075,50.65266667,40.3,15.14814815
09/12/21 11:00,34.4925,49.64133333,28.23333333,32.27777778
02/07/21 21:00,48.74333333,46.07433333,40.93333333,33.03703704
21/06/21 3:00,14.29,40.95966667,64.5,30.0
17/04/21 13:00,38.445,19.919,25.26666667,34.7037037
29/04/21 10:00,62.145,51.50333333,15.3,42.48148148
26/11/20 12:00,12.9425,43.695,63.66666667,20.38888889
07/11/21 6:00,48.1475,158.8853333,79.1,15.55555556
14/05/21 15:00,16.21,21.48566667,21.33333333,38.11111111
14/02/21 10:00,71.8825,176.5303448,38.27586207,29.08045977
19/11/21 15:00,40.30333333,55.98033333,29.2,31.11111111
08/12/20 12:00,59.2125,134.9543333,39.53333333,29.7962963
03/02/21 10:00,94.015,150.61,35.53333333,24.77777778
23/04/21 3:00,15.92,20.09966667,43.43333333,22.88888889
24/10/20 22:00,83.6075,155.0566667,63.7,21.66666667
11/11/20 13:00,43.925,106.8156667,24.56666667,34.16666666
26/02/21 7:00,29.9725,90.93166667,63.66666667,16.5
10/03/21 3:00,32.425,115.2536667,62.7,21.64814815
14/03/21 1:00,19.4175,209.882,64.0,18.75925926
22/07/21 18:00,14.1175,13.527,56.4,34.31481481
25/03/21 4:00,16.3775,20.29633333,50.76666667,17.44444444
08/11/20 18:00,86.09,170.9583333,56.1,21.07407408
03/11/20 10:00,59.38,136.194,29.86666667,30.68518519
02/07/21 14:00,137.805,37.53466667,34.53333333,42.44444444
20/05/21 19:00,24.22,59.25366667,41.86666667,33.24074074
04/06/21 23:00,36.1,31.06166667,50.86666667,28.53703704
23/04/21 22:00,12.3925,40.32033333,57.6,21.11111111
